chatId,n_turns,duration_minutes,total_words,avg_prompt_len,question_ratio,avg_unique_ratio,label_switch_count,unique_help_types,dominant_help_type,dominant_sentiment
b7da305e-d7aa-4973-8a97-d79fa7e86ea7,5,2.18,2173,434.6,0.4,0.7787585439025144,3,3,contextual_questions,NEUTRAL
dcdeeafa-6668-420d-8021-dd59b77cfbd4,13,32.83,576,44.30769230769231,0.0,0.8679579490239164,12,6,provide_context,NEUTRAL
362b80fa-c6ac-4aa9-b2fc-0e80050d586f,8,64.34,248,31.0,0.75,0.8695045958522188,3,3,conceptual_questions,NEUTRAL
bca7d6c1-088a-4302-80d1-69d1e3d6f9cd,4,65.16,3350,837.5,0.75,0.5863928948111907,0,1,provide_context,NEUTRAL
2fb5e910-87ed-4099-b441-306435a97a6d,22,495.77,690,31.363636363636363,0.09090909090909091,0.9272058461126371,10,4,writing_request,NEUTRAL
88848aa6-0f05-49f3-8dee-1fd3a598f29d,3,1852.73,204,68.0,0.3333333333333333,0.8791208791208791,1,2,provide_context,NEUTRAL
12352466-1b2f-43dc-84fd-6fd3c42f26e8,5,1136.69,2665,533.0,0.2,0.6503992531564111,1,2,writing_request,NEUTRAL
168ed206-c135-43b1-b3e9-4f9e85b00db9,3,19780.6,2603,867.6666666666666,0.6666666666666666,0.7814598987241933,2,3,conceptual_questions,NEUTRAL
4bf6c088-1a05-413d-b344-b98bc2c276d2,5,31.33,102,20.4,0.2,0.9326226012793176,3,3,conceptual_questions,NEUTRAL
a744bbcb-eafd-4001-b7c6-c58d18675228,16,1086.35,1029,64.3125,0.1875,0.8470364991460249,7,4,writing_request,NEUTRAL
0255b24c-cadc-460b-a7be-975292a3e31e,8,11.21,9335,1166.875,1.0,0.7701435963231544,3,3,contextual_questions,NEUTRAL
4656a175-4146-410f-8f6b-6796ea622abe,32,7366.08,2247,70.21875,0.15625,0.7930941587601156,16,5,writing_request,NEUTRAL
4c0f405c-80d4-4f8b-bd99-69628877125c,2,3.55,123,61.5,0.5,0.8521739130434782,1,2,conceptual_questions,NEUTRAL
d54ba90e-9549-4a96-b236-226616b64392,1,0.0,45,45.0,0.0,0.5333333333333333,0,1,writing_request,NEUTRAL
3bb68f1e-736c-491c-9b5f-b88853f2241e,6,33.88,279,46.5,0.16666666666666666,0.5974434531317786,3,3,writing_request,NEUTRAL
6afbcedb-12db-498e-b7c0-997d19892d7d,29,249.14,1516,52.275862068965516,0.3448275862068966,0.8669228929798346,21,5,writing_request,NEUTRAL
4dad1197-f1bd-401b-b547-6d060dd7bd7d,9,1695.93,356,39.55555555555556,0.0,0.810772272524033,4,3,writing_request,NEUTRAL
1865691f-4e39-487d-8dfb-72d8f31b77bd,11,30.83,564,51.27272727272727,0.09090909090909091,0.903988779766648,9,5,writing_request,NEUTRAL
35ed5122-4f5b-461b-a66c-6503b8a50718,4,36.95,942,235.5,0.25,0.6880441859072444,0,1,writing_request,NEUTRAL
0b5507ac-0bd6-460b-9003-4aee93d076bc,1,0.0,108,108.0,0.0,0.7407407407407407,0,1,conceptual_questions,NEUTRAL
5eb00b9b-9483-4d92-8251-e0995f0675aa,14,2764.62,3687,263.35714285714283,0.21428571428571427,0.8374529489293749,8,4,provide_context,NEUTRAL
f56f655d-703b-4a84-b559-22f221abfc39,4,2.44,111,27.75,0.0,0.8811717622969891,2,2,writing_request,NEUTRAL
0df3d7e3-5a12-46c7-ac32-5402544de38b,3,4.37,2982,994.0,0.3333333333333333,0.5029124759562146,0,1,provide_context,NEUTRAL
90cf52f9-187a-4699-9867-6577fab7c11f,6,10.98,631,105.16666666666667,0.0,0.7533714490689128,4,3,writing_request,NEUTRAL
de47c60b-c799-4c3c-88a6-b2a89dcb8e26,1,0.0,427,427.0,0.0,0.5011709601873536,0,1,writing_request,NEUTRAL
297498c3-298e-49ec-8527-124621f1d412,3,2.91,24,8.0,0.0,0.9583333333333334,0,1,conceptual_questions,NEUTRAL
fc709d82-c36c-4cfd-b6c6-51d1d3930ba4,16,18410.6,470,29.375,0.25,0.8972190172972477,6,4,conceptual_questions,NEUTRAL
f294a307-4861-4aff-a303-6ebc51f1ebca,9,987.74,1980,220.0,0.8888888888888888,0.881581858834971,3,3,conceptual_questions,NEUTRAL
b79200fd-09f5-4bca-982e-4643b5c6adf7,11,79.2,162,14.727272727272727,0.36363636363636365,0.9637140637140637,7,4,conceptual_questions,NEUTRAL
1909ec5a-eae4-4a47-b295-89e406013613,2,2886.13,49,24.5,0.5,0.8604651162790697,1,2,misc,NEUTRAL
c10cb352-df6e-4c94-a220-49a52f3c9c29,21,551.35,533,25.38095238095238,0.047619047619047616,0.9325590511588935,14,5,conceptual_questions,NEUTRAL
25a24752-4f17-4715-8123-ff43408f3f21,5,16.91,443,88.6,0.0,0.7990800316708245,2,2,writing_request,NEUTRAL
aa516996-cbf1-4dc5-8451-d133e420024f,14,212.09,582,41.57142857142857,0.07142857142857142,0.9033620223218826,10,4,conceptual_questions,NEUTRAL
c2287af6-1b8e-46a4-b6aa-fbb334c5a80d,21,18867.01,1129,53.76190476190476,0.0,0.8528471053094623,13,6,conceptual_questions,NEUTRAL
7bf52cd8-5fea-42a4-935a-5dfc27d4ded2,5,706.93,547,109.4,0.0,0.7624643458176635,2,3,provide_context,NEUTRAL
74c8ecd0-7562-4cae-9cf5-88d39e17e452,2,57.77,1167,583.5,0.0,0.4901941321829204,1,2,provide_context,NEUTRAL
77faf8c9-17ea-4463-a887-231ef308b2c2,32,177.85,3713,116.03125,0.125,0.7669773047195394,20,7,provide_context,NEUTRAL
e0362932-8f98-4779-9154-2a000b1a6eac,1,0.0,1,1.0,0.0,1.0,0,1,off_topic,NEGATIVE
b204c052-cbdd-477d-9b2b-529d831ad28e,25,1016.87,511,20.44,0.04,0.9282171272384341,15,6,writing_request,NEUTRAL
34e6c04a-dda2-42ac-a7f7-e84b8103cb46,2,0.74,21,10.5,0.0,0.9045454545454545,0,1,conceptual_questions,NEUTRAL
9d83eadc-ec85-45bd-9dbf-740c5ae7c3dc,3,2.69,120,40.0,0.0,0.8666666666666667,2,3,off_topic,NEUTRAL
542c9d44-c810-4194-98af-11b7a26f6103,3,37.6,87,29.0,0.0,0.8232998885172798,0,1,writing_request,NEUTRAL
f8768022-1410-4321-ab30-0527eb1f4c0f,2,0.84,23,11.5,0.0,0.8174603174603174,1,2,writing_request,NEUTRAL
171f5b7d-a68a-4bf6-88ba-a4de0f780390,1,0.0,1,1.0,0.0,1.0,0,1,off_topic,NEUTRAL
93e68969-e98d-49ed-aa83-e97c3b90ce46,1,0.0,616,616.0,1.0,0.48863636363636365,0,1,contextual_questions,NEUTRAL
fb5dcbbd-8674-4fd4-84df-611c983fc585,7,3.06,230,32.857142857142854,0.0,0.8533693371977106,2,2,writing_request,NEUTRAL
999fb4af-2e1a-4e55-a80d-8873d01374b5,15,1908.46,182,12.133333333333333,0.13333333333333333,0.9629461279461278,8,3,conceptual_questions,NEUTRAL
44a31d3f-9d2d-44ef-8c3b-1fd502841fb0,3,10029.54,207,69.0,0.3333333333333333,0.7596387620497209,2,3,provide_context,NEUTRAL
33bcd482-031e-4e8d-848a-10c37b5fc4a8,9,22.21,3466,385.1111111111111,0.1111111111111111,0.43764292972566365,3,2,verification,NEUTRAL
f006e4a7-2c81-4848-8202-e2a36d453e8c,2,0.98,41,20.5,0.0,0.9342105263157895,1,2,writing_request,NEUTRAL
55fe03e8-0594-4910-a98f-707f1bcae7ef,9,61.69,312,34.666666666666664,0.2222222222222222,0.9257337350742105,8,5,writing_request,NEUTRAL
59f83f44-eaaa-4a41-9fbd-33e9b2132ecf,25,4216.14,1431,57.24,0.36,0.7650453642036733,16,6,contextual_questions,NEUTRAL
5e3f74cc-d4e5-435f-a2f5-575268340de1,1,0.0,32,32.0,0.0,0.84375,0,1,conceptual_questions,NEUTRAL
3d116735-2e17-4f32-8af9-11414e10d1ee,2,523.03,504,252.0,0.0,0.649516754441808,1,2,writing_request,NEUTRAL
fe30c007-e215-4d25-b511-cd1b7e561bb6,3,0.48,17,5.666666666666667,0.0,1.0,2,3,off_topic,NEUTRAL
7b7cde0c-743f-4c02-aa7f-529481a944da,14,222.9,216,15.428571428571429,0.6428571428571429,0.9698660186966352,6,3,conceptual_questions,NEUTRAL
09f5817b-9f79-4952-9dae-c8be4bbfe8af,12,2066.85,248,20.666666666666668,0.0,0.9395931730356377,6,2,writing_request,NEUTRAL
3c218060-0dcc-498d-bb03-8573a18da9cf,1,0.0,94,94.0,0.0,0.7872340425531915,0,1,writing_request,NEUTRAL
955e7865-85c6-43ee-919f-ece98f4226ba,3,78.88,129,43.0,0.0,0.817306052855925,1,2,writing_request,NEUTRAL
e8dbfef7-531e-4c45-b3f8-4c04c54e573a,1,0.0,153,153.0,0.0,0.6797385620915033,0,1,writing_request,NEUTRAL
53b85683-cd3d-478b-9034-5897146d039e,1,0.0,3,3.0,1.0,1.0,0,1,conceptual_questions,NEUTRAL
d11d9e0a-bb7b-49f8-9600-dca74a8ff2dd,10,13.94,612,61.2,0.0,0.8300881857585294,6,4,writing_request,NEUTRAL
29cb738d-503d-4cc2-927e-d3616ab3155d,25,3346.25,997,39.88,0.08,0.817163588189596,19,4,writing_request,NEUTRAL
bda5dfd9-60d6-4895-ad21-ab6b31e7b659,1,0.0,90,90.0,0.0,0.7555555555555555,0,1,verification,NEUTRAL
fc4814de-dd6a-47c3-ac99-f5737d198463,1,0.0,23,23.0,0.0,0.9565217391304348,0,1,writing_request,POSITIVE
dcdba004-97c2-4a46-abc1-892c18a2b3be,5,3.62,1111,222.2,0.4,0.7990476473420707,0,1,provide_context,NEUTRAL
45a06ff2-4d7a-454a-9591-b44b5c1b262a,2,4.02,144,72.0,0.0,0.8278688524590163,0,1,writing_request,NEUTRAL
7f73057a-1eaf-47f4-a8b5-b4e88d488e47,19,3301.91,435,22.894736842105264,0.9473684210526315,0.956647144698415,10,4,conceptual_questions,NEUTRAL
ee5ffa2b-e2d5-4b32-9370-14f16cb2985f,1,0.0,5,5.0,0.0,1.0,0,1,off_topic,NEGATIVE
47ac1932-489a-40a5-863e-8954b583ab9d,2,1.57,53,26.5,0.0,0.9268292682926829,1,2,writing_request,POSITIVE
64aaa266-3e16-4433-b264-0a56ef046daa,10,56.1,915,91.5,0.4,0.7465796915414017,8,4,provide_context,NEUTRAL
dd5accde-a1b8-4b5b-8be6-a45793173622,10,97.05,911,91.1,0.0,0.8274937766714082,7,4,conceptual_questions,NEUTRAL
16e1f865-598d-4071-957e-06913c0923fa,1,0.0,531,531.0,0.0,0.5819209039548022,0,1,provide_context,NEUTRAL
0e37bf4d-20c9-43a2-8016-3aececec1c74,4,300.39,476,119.0,0.25,0.691117086038961,3,3,provide_context,NEUTRAL
9e7c6e58-e886-45f2-94fc-c5d6225acf7b,1,0.0,24,24.0,0.0,1.0,0,1,writing_request,NEUTRAL
34c508fc-c480-492e-a96c-de27decbadc2,3,1.55,74,24.666666666666668,0.6666666666666666,0.9252873563218391,2,3,writing_request,NEGATIVE
2c12300f-6c4d-4076-817a-5d1d47995eae,9,31.82,1108,123.11111111111111,0.0,0.8748354866494402,3,3,writing_request,NEUTRAL
1c47043b-65e5-472f-8831-c8024a440095,9,3.63,54,6.0,0.3333333333333333,0.9592592592592593,6,3,conceptual_questions,NEUTRAL
4b3610ca-9eaf-46a6-8384-635edf2725e9,9,46.49,2049,227.66666666666666,0.2222222222222222,0.7618767661253741,6,3,writing_request,NEUTRAL
ac7df03c-36e9-484a-8a1d-291d9da9b891,30,1759.25,3179,105.96666666666667,0.36666666666666664,0.7564891857407835,20,5,contextual_questions,NEUTRAL
abdbfc4e-c032-4ab6-90f8-1f872fad0a20,1,0.0,40,40.0,1.0,0.875,0,1,conceptual_questions,NEUTRAL
2df0b591-9b3e-4f7e-bd0a-6b45bc1b5de5,4,15.75,723,180.75,0.5,0.8017564402810304,2,3,writing_request,NEUTRAL
17dfd1d1-9857-4db2-be20-a18aacdb94d8,2,15.15,159,79.5,0.0,0.7417218543046358,0,1,writing_request,NEUTRAL
3c78e836-daad-41a3-a6ff-67086e016231,14,27.08,1956,139.71428571428572,0.14285714285714285,0.6789301968764568,5,2,provide_context,NEUTRAL
c4bde1bd-6615-4f08-802a-a356bd02cc07,1,0.0,217,217.0,0.0,0.6405529953917051,0,1,editing_request,NEUTRAL
67475c21-d748-4302-b90c-73a4fdc4c77c,1,0.0,41,41.0,0.0,0.7317073170731707,0,1,contextual_questions,NEUTRAL
d7da6788-74d4-4feb-b9f2-0308b25168c8,3,3.09,432,144.0,0.3333333333333333,0.8202703729019518,0,1,writing_request,NEUTRAL
eefdfbf0-e362-4aba-a6c5-6f2a21e3ce64,1,0.0,14,14.0,0.0,1.0,0,1,writing_request,NEUTRAL
1a8382a2-768d-4d00-a134-04b28c09a8b9,2,20.0,35,17.5,0.5,0.9464285714285714,0,1,conceptual_questions,NEUTRAL
21e22221-428a-4b94-a085-a00b043d8e72,1,0.0,959,959.0,1.0,0.5224191866527633,0,1,verification,NEUTRAL
51dfbce1-b9d7-432c-8a83-6de507072d28,6,50.71,642,107.0,0.0,0.8031233345488205,2,2,writing_request,NEUTRAL
c5c4134e-7c36-43a4-aa1b-ba9cfb73d5c6,1,0.0,496,496.0,0.0,0.5362903225806451,0,1,provide_context,NEUTRAL
c86b0ce2-a54f-4e1a-b4e9-9085c0ee2395,14,444.82,438,31.285714285714285,0.0,0.9065923212663705,10,5,conceptual_questions,NEUTRAL
fee3e2c0-f474-4d06-823f-208f39403ee5,4,17.67,1566,391.5,0.0,0.5754565294540914,2,2,provide_context,NEUTRAL
d8b22522-5418-4c81-8a65-0900b7885b7a,1,0.0,668,668.0,1.0,0.2904191616766467,0,1,writing_request,NEUTRAL
2f3506d1-57fb-4aa8-b7cc-feb621de5b8e,5,38.1,383,76.6,0.4,0.8480811575967285,4,3,provide_context,NEUTRAL
3383fea2-d51b-41bc-99dd-3e7b8ad6e98f,2,2.57,110,55.0,0.0,0.8033586132177681,0,1,writing_request,NEUTRAL
e4b64208-7e9f-469a-9bda-846299099a1c,1,0.0,2466,2466.0,1.0,0.33901054339010545,0,1,writing_request,NEUTRAL
499d855a-1a5d-49ad-bb87-7188875c9513,5,18.59,244,48.8,0.0,0.8943698854337153,2,3,writing_request,NEUTRAL
892c094f-7765-49f5-8ee1-6e815c72327a,1,0.0,297,297.0,0.0,0.4983164983164983,0,1,contextual_questions,NEUTRAL
8afa0b68-0fab-44c5-bc83-a5e789554cca,58,4031.07,3426,59.06896551724138,0.3793103448275862,0.861863636319095,32,6,writing_request,NEUTRAL
c2c92f11-0f24-4de4-a8f6-c6c4e571fd36,6,31.04,59,9.833333333333334,0.16666666666666666,0.9901960784313726,3,3,contextual_questions,NEUTRAL
ef1f4846-26c7-4172-a6f1-0e2a1cea97a5,13,47.71,1164,89.53846153846153,0.46153846153846156,0.796394399220309,11,6,writing_request,NEUTRAL
d137ebdb-5c3b-49d2-8a8d-4afe7eee1996,18,1535.55,957,53.166666666666664,0.16666666666666666,0.8768837378872854,8,4,writing_request,NEUTRAL
37428e09-f5d1-404d-8069-df83b0a591f7,27,5534.49,1515,56.111111111111114,0.0,0.8322143853545662,18,6,provide_context,NEUTRAL
46d6b9bc-63af-445a-a711-5e03b51820de,1,0.0,86,86.0,1.0,0.686046511627907,0,1,conceptual_questions,NEUTRAL
6ce3ef78-fdb9-48be-90bb-12ee55d28242,2,7.07,40,20.0,0.5,0.953125,1,2,conceptual_questions,NEUTRAL
